,Tag,Doin (mV),No.peak,DOmin (mV),DDO (mV),Sheet Name,Sample Name
148,GGA10,321.51579,3139,294.1,27.41578999999996,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA10- HH 5mg-L-18092024-Q=50mL-phút-1
149,GGA10,320.9,3614,294.6,26.299999999999955,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA10- HH 5mg-L-18092024-Q=50mL-phút-1
150,GGA10-HH5,321.432,4084,298.0,23.432000000000016,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA10- HH 5mg-L-18092024-Q=50mL-phút-1
151,GGA10-HH5,322.51667,4556,304.2,18.316669999999988,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA10- HH 5mg-L-18092024-Q=50mL-phút-1
152,GGA10-HH5,324.44,5027,307.1,17.339999999999975,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA10- HH 5mg-L-18092024-Q=50mL-phút-1
153,GGA10-HH5,325.40968,5501,309.8,15.609679999999969,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA10- HH 5mg-L-18092024-Q=50mL-phút-1
154,GGA10-HH5,325.23871,5977,309.5,15.738710000000026,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA10- HH 5mg-L-18092024-Q=50mL-phút-1
155,GGA10-HH5,323.68387,6445,309.2,14.483870000000024,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA10- HH 5mg-L-18092024-Q=50mL-phút-1
156,GGA10-HH5,321.61,6920,308.8,12.810000000000002,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA10- HH 5mg-L-18092024-Q=50mL-phút-1
157,GGA10-HH5,320.85161,7397,306.0,14.851609999999994,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA10- HH 5mg-L-18092024-Q=50mL-phút-1
158,GGA15,312.49677,301,296.0,16.496770000000026,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
159,GGA15,311.33226,766,293.6,17.732259999999997,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
160,GGA15,310.53226,1237,294.8,15.732259999999997,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
161,GGA15,310.77,1710,293.4,17.370000000000005,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
162,GGA15,309.41613,2183,293.2,16.21613000000002,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
163,GGA15,310.40968,2656,293.9,16.509680000000003,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
164,GGA15,310.17273,3130,293.8,16.37272999999999,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
165,GGA15-HH10,308.8,3709,296.3,12.5,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
166,GGA15-HH10,309.78065,4178,295.9,13.880650000000003,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
167,GGA15-HH10,308.47097,4654,296.9,11.570970000000045,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
168,GGA15-HH10,307.88,5127,296.2,11.680000000000007,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
169,GGA15-HH10,304.76667,5603,292.8,11.966669999999965,U191-H5-VS2-15.09.2024,U191-H5-VS2-GGA15- HH 10mg-L-18092024-Q=50.67mL-phút-1
170,GGA10,319.34634,301,256.8,62.54633999999999,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
171,GGA10,318.41905,774,253.8,64.61905000000002,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
172,GGA10,317.42439,1246,252.9,64.52439000000001,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
173,GGA10,316.07143,1721,249.1,66.97143000000003,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
174,GGA10,315.0,2194,247.1,67.9,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
175,GGA10,314.17073,2668,244.1,70.07073,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
176,GGA10,314.29524,3140,245.4,68.89523999999997,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
177,GGA10-HH5,313.74762,3616,242.2,71.54762,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
178,GGA10-HH5,312.94524,4088,239.3,73.64524,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
179,GGA10-HH5,313.16098,4561,238.99999,74.16099,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
180,GGA10-HH5,316.73809,5035,252.5,64.23809,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
181,GGA10-HH5,327.86905,5506,266.40001,61.46904000000001,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
182,GGA10-HH5,335.33489,5981,275.20001,60.13487999999995,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
183,GGA10-HH5,339.05,6456,278.80001,60.249990000000025,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
184,GGA10-HH5,343.09762,6929,283.30001,59.79761000000002,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
185,GGA10-HH5,347.16341,7401,288.70001,58.46339999999998,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
186,GGA10-HH5,348.26341,7874,291.5,56.76341000000002,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
187,GGA10-HH5,345.29762,8351,286.39999,58.89762999999999,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 5mg-L-19092024-Q=50.56mL-phút-2
188,GGA10,343.05366,301,281.8,61.25365999999997,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
189,GGA10,344.32381,775,277.00001,67.3238,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
190,GGA10,345.11951,1249,277.39999,67.71951999999999,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
191,GGA10,342.25854,1722,273.60001,68.65852999999998,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
192,GGA10,337.60952,2196,269.80001,67.80950999999999,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
193,GGA10,329.75238,2667,264.40001,65.35237000000001,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
194,GGA10-HH10,331.40952,3145,262.49999,68.90952999999996,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
195,GGA10-HH10,328.65238,3617,263.70001,64.95236999999997,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
196,GGA10-HH10,327.39268,4088,263.59999,63.79268999999999,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
197,GGA10-HH10,333.17143,4562,270.5,62.67142999999999,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
198,GGA10-HH10,337.99048,5034,274.50001,63.490470000000016,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
199,GGA10-HH10,334.42381,5510,266.99999,67.42381999999998,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
200,GGA10-HH10,326.25952,5985,265.70001,60.55950999999999,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
201,GGA10-HH10,324.05953,6455,261.09999,62.959540000000004,U192-H5-VS2-16.09.2024,U192-H5-VS2-GGA10- HH 10mg-L-19092024-Q=50.44mL-phút-1
202,GGA10,310.79268,301,263.20001,47.59267,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
203,GGA10,309.13902,775,258.89999,50.239030000000014,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
204,GGA10,308.71951,1249,258.70001,50.019499999999994,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
205,GGA10,308.13659,1721,255.10001,53.036580000000015,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
206,GGA10,306.00488,2196,257.99999,48.00488999999999,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
207,GGA10,308.81707,2670,256.39999,52.41708,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
208,GGA10,309.14884,3143,253.10001,56.04883000000001,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
209,GGA10-Zn5Cr10Ni15,302.49025,3621,254.3,48.19024999999999,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
210,GGA10-Zn5Cr10Ni15,302.81708,4092,255.0,47.817079999999976,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
211,GGA10-Zn5Cr10Ni15,298.56341,4561,259.0,39.563409999999976,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
212,GGA10-Zn5Cr10Ni15,310.18048,5035,269.6,40.580479999999966,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
213,GGA10-Zn5Cr10Ni15,322.69024,5507,279.39999,43.290250000000015,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
214,GGA10-Zn5Cr10Ni15,329.48049,5981,281.30001,48.18047999999999,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
215,GGA10-Zn5Cr10Ni15,324.30698,6456,279.19999,45.106989999999996,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
216,GGA10-Zn5Cr10Ni15,322.13415,6927,274.30001,47.83413999999999,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
217,GGA10-Zn5Cr10Ni15,317.13902,7401,271.29999,45.83903000000004,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn5-Cr10-Ni15 mg-L-20092024-Q=50.36mL-phút-1
218,GGA10,321.76739,301,259.60001,62.16737999999998,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
219,GGA10,324.37392,773,263.8,60.57391999999999,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
220,GGA10,328.24565,1248,265.39999,62.84566000000001,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
221,GGA10,321.79348,1721,258.6,63.193479999999965,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
222,GGA10,318.92174,2194,255.9,63.021739999999994,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
223,GGA10-Zn10Cr15Ni15,320.65556,2669,253.89999,66.75556999999998,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
224,GGA10-Zn10Cr15Ni15,318.28541,3141,254.79999,63.485420000000005,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
225,GGA10-Zn10Cr15Ni15,313.51087,3620,254.09999,59.41088000000002,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
226,GGA10-Zn10Cr15Ni15,314.00889,4087,253.10001,60.90888000000001,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
227,GGA10-Zn10Cr15Ni15,319.91522,4557,264.2,55.71521999999999,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
228,GGA10-Zn10Cr15Ni15,320.16087,5032,263.50001,56.660860000000014,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
229,GGA10-Zn10Cr15Ni15,320.58913,5507,266.40001,54.18912,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
230,GGA10-Zn10Cr15Ni15,321.39565,5977,265.39999,55.99565999999999,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
231,GGA10-Zn10Cr15Ni15,328.33261,6452,272.6,55.732609999999966,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- Zn10-Cr15-Ni15 mg-L-20092024-Q=50.34mL-phút-1
232,GGA10,325.85334,301,274.19999,51.65334999999999,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
233,GGA10,326.35834,777,274.8,51.55833999999999,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
234,GGA10,327.52826,1249,272.8,54.72825999999998,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
235,GGA10,327.1587,1723,270.90001,56.25869,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
236,GGA10,326.68,2195,271.49999,55.18000999999998,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
237,GGA10,327.98666,2670,271.60001,56.386649999999975,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
238,GGA10,327.75652,3143,271.60001,56.156510000000026,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
239,GGA10-HH15,330.57111,3616,283.30001,47.27109999999999,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
240,GGA10-HH15,331.98723,4089,287.7,44.28723000000002,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
241,GGA10-HH15,330.05218,4562,286.70001,43.35217,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
242,GGA10-HH15,331.10652,5035,286.00001,45.106510000000014,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
243,GGA10-HH15,330.14667,5508,286.70001,43.44665999999995,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
244,GGA10-HH15,328.82174,5982,286.1,42.721739999999954,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
245,GGA10-HH15,324.84348,6456,280.09999,44.74349000000001,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
246,GGA10-HH15,324.74167,6931,281.6,43.141669999999976,U193-H5-VS2-18.09.2024,U193-H5-VS2-GGA10- HH 15 mg-L-20092024-Q=49.86mL-phút-1
247,GGA15,331.67826,301,270.90001,60.778250000000014,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
248,GGA15,338.08261,773,275.5,62.58260999999999,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
249,GGA15,342.02273,1248,278.9,63.12273000000005,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
250,GGA15,344.73043,1722,279.50001,65.23042000000004,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
251,GGA15,346.76522,2195,280.7,66.06522000000001,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
252,GGA15,346.9,2667,279.3,67.59999999999997,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
253,GGA15,342.48696,3141,276.30001,66.18695000000002,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
254,GGA15,341.34091,3614,273.20001,68.14089999999999,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
255,GGA15-HH5,342.90435,4089,282.5,60.40435000000002,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
256,GGA15-HH5,330.59565,4561,275.90001,54.69563999999997,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
257,GGA15-HH5,325.39565,5033,274.4,50.99565000000001,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
258,GGA15-HH5,327.75652,5506,274.6,53.15652,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
259,GGA15-HH5,321.06486,5978,274.19999,46.864869999999996,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
260,GGA15-HH5,318.57027,6452,270.90001,47.670259999999985,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
261,GGA15-HH5,318.51081,6925,269.2,49.310810000000004,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 5 mg-L-26092024-Q=50.06mL-phút-1
262,GGA10,316.35405,301,260.10001,56.254039999999975,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
263,GGA10,316.40527,773,261.99999,54.40527999999995,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
264,GGA10,322.75135,1247,266.79999,55.95136000000002,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
265,GGA10,327.52631,1721,270.79999,56.726320000000044,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
266,GGA10,328.86842,2195,271.80001,57.06841000000003,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
267,GGA10,324.23684,2667,269.4,54.836839999999995,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
268,GGA10,328.52632,3141,270.00001,58.526310000000024,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
269,GGA10,331.48919,3614,275.20001,56.28917999999999,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
270,GGA10-HH10,323.09211,4089,269.6,53.49210999999997,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
271,GGA10-HH10,320.28421,4561,270.5,49.78420999999997,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
272,GGA10-HH10,322.79189,5034,274.10001,48.691880000000026,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA15- HH 10 mg-L-26092024-Q=50.22mL-phút-2
273,GGA17.5,321.23243,301,268.5,52.73243000000002,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
274,GGA17.5,328.35263,771,274.19999,54.15263999999996,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
275,GGA17.5,327.91621,1247,273.7,54.21620999999999,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
276,GGA17.5,327.1,1717,270.3,56.80000000000001,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
277,GGA17.5,324.65946,2190,272.1,52.55946,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
278,GGA17.5,322.64359,2664,269.10001,53.54358000000002,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
279,GGA17.5,327.35526,3139,273.79999,53.55527000000001,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
280,GGA17.5-HH15,329.24054,3610,276.30001,52.940530000000024,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
281,GGA17.5-HH15,328.0421,4085,279.90001,48.142089999999996,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
282,GGA17.5-HH15,330.36486,4557,281.50001,48.86485000000005,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
283,GGA17.5-HH15,324.58947,5031,278.60001,45.98946000000001,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
284,GGA17.5-HH15,317.6421,5508,272.6,45.042100000000005,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
285,GGA17.5-HH15,314.67,5979,268.7,45.97000000000003,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
286,GGA17.5-HH15,312.07105,6450,266.99999,45.07105999999999,U194-H5-VS2-19.09.2024,U194-H5-VS2-GGA17.5- HH 15 mg-L-26092024-Q=50.28mL-phút-1
287,GGA15,300.41351,301,244.39999,56.01351999999997,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
288,GGA15,298.60526,773,242.3,56.305259999999976,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
289,GGA15,297.23514,1245,242.2,55.03514000000001,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
290,GGA15,296.77297,1718,240.1,56.67296999999999,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
291,GGA15,302.53784,2192,240.6,61.93784000000002,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
292,GGA15,322.92368,2661,256.1,66.82367999999997,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
293,GGA15,325.06757,3135,260.10001,64.96755999999999,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
294,GGA15,326.02162,3606,263.59999,62.42162999999999,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
295,GGA15-Zn5-Cr10-Ni15,330.31892,4080,270.59999,59.71893,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
296,GGA15-Zn5-Cr10-Ni15,331.50541,4554,273.7,57.805409999999995,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
297,GGA15-Zn5-Cr10-Ni15,332.58461,5023,275.40001,57.18459999999999,U195-H5-VS2-23.09.2024,U195-H5-VS2-GGA15- Zn5-Cr10-Ni15 mg-L-27092024-Q=50.16mL-phút-1
