,Loại,Doin (mV),No.peak,DOmin (mV),DDO (mV),Tên sheet,Tên mẫu
4222,GGA12.5-Cr-15,355.3194,3620,339.2,16.11937,U142-H3-VS2-31.07.2024,U142-H3-VS2-GGA12.5-Cr(VI) 15mg-L-02082024-Q=50.05mL-phút-5
4223,GGA12.5-Cr-15,354.5839,4092,340.1,14.48388,U142-H3-VS2-31.07.2024,U142-H3-VS2-GGA12.5-Cr(VI) 15mg-L-02082024-Q=50.05mL-phút-5
4224,GGA12.5-Cr-15,353.9968,4567,341.5,12.49676,U142-H3-VS2-31.07.2024,U142-H3-VS2-GGA12.5-Cr(VI) 15mg-L-02082024-Q=50.05mL-phút-5
4225,GGA12.5-Cr-15,353.2226,5039,342.2,11.02257,U142-H3-VS2-31.07.2024,U142-H3-VS2-GGA12.5-Cr(VI) 15mg-L-02082024-Q=50.05mL-phút-5
4226,GGA12.5-Cr-15,354.729,5511,344.1,10.62903,U142-H3-VS2-31.07.2024,U142-H3-VS2-GGA12.5-Cr(VI) 15mg-L-02082024-Q=50.05mL-phút-5
4227,GGA12.5-Cr-15,354.2839,5986,343.9,10.38387,U142-H3-VS2-31.07.2024,U142-H3-VS2-GGA12.5-Cr(VI) 15mg-L-02082024-Q=50.05mL-phút-5
4228,GGA12.5-Cr-15,355.329,6465,345.2,10.12903,U142-H3-VS2-31.07.2024,U142-H3-VS2-GGA12.5-Cr(VI) 15mg-L-02082024-Q=50.05mL-phút-5
4229,GGA20,290.162,301,275.84,14.32204,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4230,GGA20,289.5292,781,274.71,14.81919,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4231,GGA20,290.1027,1260,275.21,14.89266,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4232,GGA20,289.7223,1733,275.38,14.34225,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4233,GGA20,289.468,2210,274.65,14.81797,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4234,GGA20,288.6898,2681,274.65,14.03981,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4235,GGA20-Cr-5,288.3886,3154,273.77,14.61858,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4236,GGA20-Cr-5,287.9176,3635,273.29,14.62759,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4237,GGA20-Cr-5,287.7024,4101,274.88,12.8224,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4238,GGA20-Cr-5,286.7086,4576,275.48,11.22856,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4239,GGA20-Cr-5,286.711,5052,275.27,11.44101,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4240,GGA20-Cr-5,286.6218,5524,276.07,10.55179,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4241,GGA20-Cr-5,286.2956,5996,276.23,10.06559,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4242,GGA20-Cr-5,286.0082,6474,276.11,9.89817,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4243,GGA20-Cr-5,286.1327,6946,275.61,10.52266,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Cr(VI) 5mg-L-05082024-Q=50.36mL-phút-5
4244,GGA20,285.7156,301,274.6,11.11559,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4245,GGA20,285.4712,775,273.75,11.72123,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4246,GGA20,284.8816,1248,274.31,10.57163,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4247,GGA20,285.125,1723,273.75,11.375,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4248,GGA20,284.8954,2197,273.27,11.62541,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4249,GGA20,284.7071,2668,273.79,10.91713,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4250,GGA20,284.4198,3142,273.33,11.08981,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4251,GGA20-Zn-5,284.1886,3617,275.23,8.95856,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4252,GGA20-Zn-5,284.7823,4086,277.95,6.83224,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4253,GGA20-Zn-5,285.28,4563,277.7,7.57999,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4254,GGA20-Zn-5,285.2295,5036,278.03,7.1995,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4255,GGA20-Zn-5,284.2659,5511,277.64,6.62589,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4256,GGA20-Zn-5,284.1956,5985,277.34,6.85564,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4257,GGA20-Zn-5,283.7567,6459,277.51,6.24666,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA20-Zn(II) 5mg-L-05082024-Q=50.24mL-phút-2
4258,GGA17.5,283.8772,301,275.02,8.85719,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4259,GGA17.5,283.5603,777,274.39,9.17025,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4260,GGA17.5,283.4513,1249,274.42,9.03127,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4261,GGA17.5,283.3978,1722,274.25,9.14775,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4262,GGA17.5,283.5926,2194,274.31,9.28256,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4263,GGA17.5,282.2095,2668,273.6,8.60948,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4264,GGA17.5,282.4872,3141,273.77,8.71719,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4265,GGA17.5-Ni-15,286.4705,3621,277.51,8.9605,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4266,GGA17.5-Ni-15,286.8418,4095,278.28,8.56179,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4267,GGA17.5-Ni-15,286.6135,4570,277.62,8.9935,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4268,GGA17.5-Ni-15,286.482,5040,278.51,7.97199,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4269,GGA17.5-Ni-15,286.6121,5514,279.25,7.36205,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4270,GGA17.5-Ni-15,286.5018,5986,279.06,7.4418,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4271,GGA17.5-Ni-15,286.559,6460,279.04,7.51896,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4272,GGA17.5-Ni-15,286.3077,6933,278.91,7.39774,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4273,GGA17.5-Ni-15,285.3712,7406,278.64,6.73114,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4274,GGA17.5-Ni-15,285.316,7881,278.47,6.84597,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4275,GGA17.5-Ni-15,285.0016,8356,278.22,6.78161,U143-H1-VS2-01.08.2024,U143-H1-VS2-GGA17.5-Ni(II) 15mg-L-05082024-Q=50.66mL-phút-2
4276,GGA20,355.5154,301,329.5,26.0154,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4277,GGA20,356.2931,774,329.6,26.69309,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4278,GGA20,352.2483,1254,326.0,26.24827,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4279,GGA20,349.8067,1734,323.1,26.70667,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4280,GGA20,355.2035,2215,328.8,26.40346,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4281,GGA20-Ni-5,351.7,2689,330.9,20.79999,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4282,GGA20-Ni-5,351.6966,3162,332.4,19.29656,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4283,GGA20-Ni-5,350.0828,3635,332.4,17.68277,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4284,GGA20-Ni-5,350.9138,4109,333.4,17.51378,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4285,GGA20-Ni-5,350.1379,4582,332.0,18.13794,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4286,GGA20-Ni-5,350.9656,5056,332.7,18.26561,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA20-Ni(II) 5mg-L-05082024-Q=49.96mL-phút-5
4287,GGA17.5,352.0094,301,330.9,21.10937,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4288,GGA17.5,349.8875,780,327.6,22.2875,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4289,GGA17.5,351.0688,1253,328.3,22.76875,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4290,GGA17.5,350.6156,1727,327.9,22.71563,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4291,GGA17.5,349.7813,2200,327.2,22.58125,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4292,GGA17.5,350.2063,2672,329.0,21.20625,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4293,GGA17.5,347.7469,3146,326.1,21.64689,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4294,GGA17.5-Zn-5,348.4375,3619,328.2,20.23749,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4295,GGA17.5-Zn-5,349.1781,4094,331.9,17.27813,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4296,GGA17.5-Zn-5,347.1406,4566,332.6,14.54062,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4297,GGA17.5-Zn-5,347.2719,5039,333.2,14.07186,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4298,GGA17.5-Zn-5,346.125,5514,331.8,14.32499,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4299,GGA17.5-Zn-5,346.8469,5986,332.4,14.44688,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA17.5-Zn(II) 5mg-L-05082024-Q=49.96mL-phút-3
4300,GGA5,348.1906,301,327.7,20.49064,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4301,GGA5,349.675,781,330.2,19.47501,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4302,GGA5,348.7813,1255,329.3,19.48126,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4303,GGA5,346.9032,1735,326.1,20.80323,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4304,GGA5,347.0625,2209,327.0,20.06251,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4305,GGA5,346.9375,2681,326.6,20.33751,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4306,GGA5-Cr-5,343.1742,3155,321.7,21.47418,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4307,GGA5-Cr-5,342.3281,3622,324.6,17.72812,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4308,GGA5-Cr-5,342.3063,4097,326.9,15.40624,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4309,GGA5-Cr-5,342.3281,4570,325.1,17.22813,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4310,GGA5-Cr-5,342.8063,5043,328.6,14.20626,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4311,GGA5-Cr-5,345.6781,5516,330.2,15.47814,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4312,GGA5-Cr-5,345.7125,5988,330.5,15.21249,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4313,GGA5-Cr-5,345.3735,6462,330.8,14.57347,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4314,GGA5-Cr-5,343.9459,6937,330.0,13.94593,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4315,GGA5-Cr-5,343.446,7411,330.4,13.04596,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4316,GGA5-Cr-5,344.6026,7884,330.8,13.80263,U144-H3-VS2-01.08.2024,U144-H3-VS2-GGA5-Cr(VI) 5mg-L-05082024-Q=50.34mL-phút-2
4317,GGA20,285.8343,301,274.71,11.1243,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4318,GGA20,285.7178,776,273.91,11.80776,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4319,GGA20,285.5945,1248,273.89,11.70448,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4320,GGA20,285.7098,1722,273.87,11.8398,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4321,GGA20,285.9749,2201,274.06,11.9149,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4322,GGA20,285.8104,2674,274.06,11.75041,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4323,GGA20,285.7872,3149,271.72,14.0672,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4324,GGA20-Zn-5,285.7449,3622,271.57,14.17489,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4325,GGA20-Zn-5,285.3667,4096,270.96,14.40675,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4326,GGA20-Zn-5,285.9228,4570,268.56,17.3628,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4327,GGA20-Zn-5,282.9541,5043,270.11,12.84409,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4328,GGA20-Zn-5,285.1282,5515,271.09,14.0382,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4329,GGA20-Zn-5,285.0771,5990,271.03,14.04714,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4330,GGA20-Zn-5,284.1422,6464,273.47,10.6722,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4331,GGA20-Zn-5,283.1906,6937,273.79,9.4006,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4332,GGA20-Zn-5,283.0353,7409,274.39,8.6453,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4333,GGA20-Zn-5,283.2661,7882,275.19,8.07612,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4334,GGA20-Zn-5,283.1314,8357,274.85,8.28139,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA20-Zn(II) 5mg-L-06082024-Q=50.56mL-phút-3
4335,GGA17.5,281.2013,301,271.91,9.29125,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4336,GGA17.5,281.3753,773,271.93,9.44533,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4337,GGA17.5,280.8355,1246,271.68,9.15554,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4338,GGA17.5,280.7236,1726,271.55,9.17363,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4339,GGA17.5,280.2794,2196,270.73,9.54937,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4340,GGA17.5-Cr-5,280.7619,2670,271.49,9.27192,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4341,GGA17.5-Cr-5,280.4953,3144,270.32,10.17531,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4342,GGA17.5-Cr-5,280.886,3613,271.05,9.83597,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4343,GGA17.5-Cr-5,281.0252,4088,270.61,10.41522,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4344,GGA17.5-Cr-5,280.5131,4561,271.53,8.98309,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4345,GGA17.5-Cr-5,280.4285,5034,271.45,8.97853,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4346,GGA17.5-Cr-5,280.0607,5509,272.09,7.97072,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4347,GGA17.5-Cr-5,279.9031,5986,271.65,8.25315,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4348,GGA17.5-Cr-5,279.89,6458,272.49,7.40001,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4349,GGA17.5-Cr-5,279.8231,6927,272.72,7.10314,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4350,GGA17.5-Cr-5,280.0057,7402,272.51,7.4957,U145-H1-VS2-02.08.2024,U145-H1-VS2-GGA17.5-Cr(VI) 5mg-L-06082024-Q=50.68mL-phút-3
4351,GGA20,359.7094,301,336.1,23.60936,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4352,GGA20,359.3281,776,335.5,23.82813,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4353,GGA20,358.7313,1256,336.1,22.63124,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4354,GGA20,360.2625,1730,336.5,23.76251,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4355,GGA20,359.6875,2205,336.6,23.08749,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4356,GGA20,359.5156,2677,336.1,23.41562,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4357,GGA20,360.3344,3158,338.1,22.23438,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4358,GGA20-Cr-10,362.383,3633,340.9,21.48302,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4359,GGA20-Cr-10,362.1076,4105,341.3,20.80754,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4360,GGA20-Cr-10,361.4642,4579,343.4,18.06415,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4361,GGA20-Cr-10,360.6887,5060,341.6,19.08868,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4362,GGA20-Cr-10,360.7362,5535,342.8,17.93618,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4363,GGA20-Cr-10,362.5362,6006,343.6,18.93617,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4364,GGA20-Cr-10,361.5065,6480,342.4,19.10651,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4365,GGA20-Cr-10,360.8702,6954,343.2,17.67021,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4366,GGA20-Cr-10,359.9745,7428,342.8,17.17448,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA20-Cr(VI) 10mg-L-06082024-Q=50.14mL-phút-5
4367,GGA5,362.2848,301,345.1,17.18479,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA5-Zn(II) 5mg-L-06082024-Q=50.68mL-phút-2
4368,GGA5,361.4348,777,345.0,16.43478,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA5-Zn(II) 5mg-L-06082024-Q=50.68mL-phút-2
4369,GGA5,360.5085,1249,344.3,16.20851,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA5-Zn(II) 5mg-L-06082024-Q=50.68mL-phút-2
4370,GGA5,355.0077,1829,338.5,16.5077,U146-H3-VS2-02.08.2024,U146-H3-VS2-GGA5-Zn(II) 5mg-L-06082024-Q=50.68mL-phút-2
